Material_Main,Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_4,Additive_2,Additive_1,Material_3,Material_2,Additive_3,Period (d),V1_Ventilation Type,V4_Ventilation Day,V3_Ventilation Duration (min),Compost volume (m3),Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Initial Moisture Content (%),Initial TN (%),Initial pH
0.013858040067191752,0.023511332331957655,0.013685651957035637,0.01055788633641725,0.005388666313782356,0.0,0.0,0.005502985842646571,-0.0009044040213700812,0.003041128125549048,0.0,0.004902589330050339,0.006157191817990211,0.006312182527911515,0.0016014766723407353,0.02719366571454692,0.011165838972968214,0.020139449261299874,0.037734767524398076,0.007173274870142086,0.04462012802519445,0.004916594578949748
0.0190733286221265,0.0016297153997040109,0.007848772147294701,-0.02538438093857093,-0.0006610515104366519,0.0,0.0,0.013121752093711242,-0.001857258127466108,-0.006095844950737307,0.0,-0.0017322157413191526,0.00487329122736378,0.004550425188498144,7.474293144641132e-05,0.005852590400598175,0.0059482431685897435,-0.003461278116443596,-0.002296399387409423,-0.00992960275985331,-0.01296046065164124,-0.002529542308504524
0.01842032046397133,0.004879831966765367,0.009091602645439067,0.016848692675138322,0.0016494309250438262,0.0,0.0,0.013919914143551496,-0.0018223701562535472,-0.00460628507409879,0.0,-0.0006307952921906826,0.006784918113234269,0.006002341401911114,0.00017026749478771304,0.009185306482810194,0.007530874329572538,-0.001504119280455772,-0.0006710412342763043,-0.0026260703809160655,-0.01212646600614718,-0.001103654776875163
0.026566597603520578,0.05262073297915574,0.0078478307283738,-0.02862739819613974,0.0029700822956475834,0.0,0.0,0.013621231188016837,-0.0011392361131197645,-0.0050347187493034,0.0,-0.0004759200894434605,0.005541806040249436,0.005263778688450319,6.911034910150785e-05,0.01574192674630756,0.008541710556361904,-0.002740244312328217,0.004978330992984875,-0.0055670896908364504,-0.007792123879409994,0.004341887523838804
0.02684463075149775,0.06142784210191251,0.009146181450786502,0.019162667973264953,0.006009382497535587,0.0,0.0,0.014416970612741031,-0.001060751711520538,-0.0035518451343056275,0.0,0.0007781441938549651,0.008256006433965728,0.006749709305352936,0.00017484707701850082,0.018398728475846247,0.010471433826283192,-0.00017184556823384253,0.006700925836435287,0.00184061864767595,-0.006208986325824694,0.006407554289671102
-0.005878892450587988,0.009417534974658914,-0.016126865071370337,0.0059548585667740395,0.002081295028592054,0.0,0.0,0.008625875920201918,-0.0015023324733286548,-0.0010332851809954078,0.0,-0.00037346868493178046,-0.0031873448906513772,-0.007455574965197807,-0.00048200859051958253,0.005950985512758633,0.0028443998838378094,0.011848246497580237,0.0025308335129077962,-0.004385294981223124,-0.01250496785034812,-0.002024282333402274
-0.006513931874924229,0.011939864483794652,-0.01433088276976018,0.004495978054422512,0.0024454421763593784,0.0,0.0,0.002909051491138814,-0.0013455590369714483,0.00041837529209728865,0.0,-0.00019377369798901885,-0.0023488744397047673,-0.008122123996903706,0.0012247303929902365,0.00604856907283141,0.0023455989952481573,0.010115299025411193,0.0022832499853230838,-0.0056226976197940245,-0.01884640865043656,-0.0073498944043730394
0.015310465276813704,0.01469451935161594,0.022558968775109534,-0.0033008069247629597,-0.004972343497275379,0.0,0.0,0.006540092057565786,-0.0019835556234606066,0.05635607292230167,0.0,0.0012125644588093763,0.012616648438079775,0.001276535155771745,0.0010899058358142951,0.01428004171406816,0.004970582206804875,-0.0015329906788700747,0.006357281809093513,0.00732347654426243,-0.0023984246605890007,0.00268786987069512
0.002688189634016438,0.006612842933213654,-0.07815718575603438,-0.007303720295215828,-0.0064439402500934976,0.0,0.0,-0.0014319020208301975,-0.002041387760883227,0.025480600696311983,0.0,-0.00013957142400022424,-0.007891039138285354,-0.0010457436967119282,-0.002092878911423871,0.0044898076399493584,-0.006367218793007009,-0.007498501793443844,0.0010954513039326608,0.003194561201760026,-0.007883761886884678,-0.0028919237255641207
0.009784981755574245,0.02006588667837884,0.010425269607040072,0.011926644701869505,0.004400216821668672,0.0,0.0,0.01767035266631878,-0.0014844469343441582,-0.0029891396785383492,0.0,-0.0006519424204416122,0.004961363803982695,0.006628259441629545,0.0006669924544527681,0.010934679590927423,0.007357473957528503,-0.00488407913450587,0.0052125391597784955,-0.001314420633316945,0.005001268877038141,-0.0008376731979011641
