V3_Ventilation Duration (min),Initial C/N (%), Composting Method,Initial GI (%),V4_Ventilation Day,M1_is Enclosed,V2_Ventilation Interval (min),Initial Moisture Content (%),Application Rate (%DW),Additive_1,Material_Main,Additive_2,Turning times,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Period (d),Material_2,Material_3,Additive_3,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
52.13884855077127,5.92851021995296,1.0,27.32884658064516,56.0,0.0,1326.0,70.48897082603706,4.553334109903947,25.0,2,2.0,27.0,6.9986106503162695,3.6341866943211287,1.0,69.0,3.0,5.0,4.0,0.06,1.0,1.775,10.523105640416503,100.12739799999997,9.166286590819045,1.1864420175552368,0.1567614226260772,27.161864820061375
16.02157522813839,5.596183208214769,2.0,27.32884658064516,5.0,0.0,836.0,84.01055538411192,2.925245218142536,30.0,2,5.0,27.0,9.241107688821872,6.596550962388209,1.0,38.0,3.0,4.0,4.0,0.06,1.0,1.775,9.933225194581214,102.41767700000003,9.166286590819045,1.014717698097229,0.1604942373250882,25.02945857846603
53.18209170962431,5.0251638823370035,1.0,27.32884658064516,32.0,0.0,1285.0,74.6196129125267,8.673445021495061,35.0,2,15.0,7.0,6.89697201895002,7.838954201891593,1.0,34.0,3.0,0.0,4.0,0.06,1.0,1.775,8.919665891148181,99.70416500000003,2.586356721565104,1.2892546653747559,0.1521791931087707,26.05423835776135
14.3284336272502,45.03763114623102,2.0,27.328846580645163,42.0,0.0,846.0,71.03026485284265,0.17247641407360173,13.0,2,8.0,8.0,6.923980978939969,4.412566262285118,1.0,133.0,3.0,4.0,4.0,0.06,1.0,1.775,79.94179528456006,98.64950300000001,8.414254071252504,0.8524119257926941,0.16331109773610217,24.620738623058802
0.0,7.022321158309311,2.0,27.328846580645163,0.0,1.0,0.0,43.992925508948694,0.515019764453426,6.0,2,8.0,12.0,11.57664842941636,0.0,1.0,127.0,3.0,0.0,4.0,0.06,2.0,1.775,12.464620055999028,100.90937800000002,3.5386623363456415,0.5469748973846436,0.14134495598748234,22.072146255151008
0.0,6.1680074685406066,1.0,27.32884658064516,0.0,1.0,0.0,67.4301628605871,4.483462840739031,33.0,2,0.0,14.0,4.545924676157207,0.0,1.0,130.0,5.0,3.0,4.0,0.06,2.0,1.775,10.948213256659576,98.861713,7.2381797308349265,0.5059667825698853,0.16079027975921587,23.400449607785557
35.05630589833328,45.17851542164346,0.0,27.32884658064516,27.0,1.0,412.0,77.1317337181026,0.026328642145177942,23.0,2,7.0,8.0,11.411240393892898,9.675044204240958,1.0,33.0,2.0,2.0,4.0,0.06,1.0,1.775,80.19186487341715,98.48943700000001,8.414254071252504,0.8759008646011353,0.21147636786042548,25.5064159961678
0.0,6.11007465344254,1.0,27.32884658064516,0.0,0.0,0.0,80.32854989111131,6.899686075161301,28.0,2,7.0,12.0,10.42715278424629,0.0,1.0,132.0,2.0,2.0,4.0,0.06,2.0,1.775,10.845382509860508,99.62122800000002,7.205353853204911,0.5750149488449097,0.15250574749903512,19.492531706500692
0.0,6.457507569053572,0.0,27.32884658064516,0.0,1.0,0.0,78.95399311690497,2.4075611631342797,36.0,2,12.0,19.0,6.962812416016543,0.0,1.0,33.0,0.0,4.0,4.0,0.06,2.0,1.775,11.46207593507009,102.55757299999999,5.437692248469117,0.6026800274848938,0.16385908497116222,26.335107903755485
0.0,6.356380914469714,2.0,27.32884658064516,0.0,1.0,0.0,71.39868626906258,0.36452039076358966,38.0,2,11.0,9.0,6.084589062411153,0.0,1.0,113.0,2.0,3.0,4.0,0.06,2.0,1.775,11.282576123183741,101.24367700000002,7.2381797308349265,0.5686687231063843,0.1605867336951736,21.450642298751287
