Period (d),Initial GI (%),Initial pH, Composting Method,Compost volume (m3),Application Rate (%DW),Additive_2,V2_Ventilation Interval (min),Material_3,Initial Moisture Content (%),M1_is Enclosed,V5_Ventilation rate (L/min/kg iniDW),Turning times,Material_Main,Initial C/N (%),Additive_4,V1_Ventilation Type,V3_Ventilation Duration (min),V4_Ventilation Day,Additive_3,Material_2,Additive_1,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
108.0,27.32884658064516,6.748455249169221,2.0,4.210797122302158,0.5346686940648564,15.0,0.0,2.0,48.91001164519288,0.0,5.51032111166324,0.0,8,6.98339924451934,1.0,0.0,3.3996564629902593,59.0,4.0,12.0,15.0,2.1457865217391303,15.636899707880517,97.90539800000005,5.617844417746381,0.49159181118011475,0.12376891809402557,1000000.0
117.0,27.32884658064516,6.060319794839591,2.0,4.210797122302158,6.621101245601093,12.0,0.0,4.0,46.08203626706023,1.0,3.3679990783479443,4.0,8,8.8498562470241,1.0,0.0,1.5958865094225416,68.0,4.0,6.0,31.0,2.1457865217391303,19.020903272270864,97.75032100000004,5.367464659641197,0.03581545501947403,0.1566129070000134,1000000.0
109.0,27.32884658064516,8.584983752487439,1.0,4.210797122302158,1.2871368954481743,11.0,0.0,2.0,52.245334386923346,1.0,0.0,31.0,8,9.301494824516672,1.0,2.0,0.0,0.0,4.0,6.0,2.0,2.1457865217391303,19.95902222647415,96.21768399999999,2.212980426603966,0.5011674165725708,0.19559135000262753,25.32119861669454
124.0,27.32884658064516,11.838755999615742,0.0,4.210797122302158,2.669897283016697,7.0,0.0,2.0,69.59242219815228,1.0,0.13986240914408143,23.0,8,27.624719428145717,1.0,0.0,54.23504186582933,83.0,4.0,5.0,4.0,2.1457865217391303,59.27675061574018,95.58732599999999,6.49913203246049,0.8281615376472473,0.18048438215583593,24.844498153169457
100.0,27.32884658064516,6.365572688718893,1.0,4.210797122302158,7.6149105399628505,5.0,902.0,4.0,58.728514567437365,1.0,1.7883357667561217,26.0,8,15.78981325167549,1.0,1.0,3.4515290903764573,72.0,4.0,12.0,28.0,2.1457865217391303,33.88156845622318,96.92321100000002,7.768728512679765,0.47832682728767395,0.16228279987114996,29.411541859959
129.0,27.32884658064516,11.88154043883215,1.0,4.210797122302158,9.60357481623876,6.0,0.0,3.0,71.97155510669994,0.0,2.328219880593203,31.0,8,19.76976600226079,1.0,0.0,2.2465481017263778,81.0,4.0,0.0,37.0,2.1457865217391303,42.421697425587695,99.14933900000004,7.680750430209045,0.8249497413635254,0.1951433652277904,28.49873014288833
108.0,27.32884658064516,8.123280134884773,1.0,4.210797122302158,8.819539638708086,0.0,0.0,4.0,46.88085014321165,1.0,8.207573655419615,9.0,8,18.01600432009964,1.0,0.0,2.8309958327533935,68.0,4.0,2.0,28.0,2.1457865217391303,41.823876556986754,97.16991000000002,6.99596012727523,0.870778501033783,0.2196128680935137,1000000.0
72.0,27.32884658064516,5.7073246937479105,1.0,4.210797122302158,9.792636153542029,7.0,0.0,3.0,75.52512861587914,0.0,8.521727580441063,9.0,8,4.913475700149202,1.0,0.0,5.2398558957530605,56.0,4.0,13.0,22.0,2.1457865217391303,10.543269932272894,97.93289900000003,5.758608899046667,0.47840243577957153,0.190076726803839,27.039745131929553
86.0,27.32884658064516,11.355377804802897,1.0,4.210797122302158,7.9038025685603195,10.0,0.0,2.0,62.533213621571775,1.0,8.035617913748842,10.0,8,14.275534730930094,1.0,0.0,3.1784738661120326,83.0,4.0,13.0,12.0,2.1457865217391303,30.632250016248637,100.00637400000005,5.681423345028882,1.0820616483688354,0.18518296726020117,30.85149010673877
103.0,27.32884658064516,4.9817946431547435,0.0,4.210797122302158,3.6947727328941884,2.0,98.0,2.0,71.25493109142131,1.0,5.5655932018815255,28.0,8,25.787711095481622,1.0,1.0,2.398109023944728,84.0,4.0,8.0,16.0,2.1457865217391303,55.33492289518709,97.25025600000005,6.386192917140336,0.13590498268604279,0.1973668958230571,28.153199991074448
72.0,27.32884658064516,7.8354443826789115,2.0,4.210797122302158,5.536603256790668,10.0,0.0,3.0,49.254439012992925,0.0,8.514480289391551,12.0,8,28.533423284671755,1.0,0.0,3.1446494874415425,55.0,4.0,6.0,22.0,2.1457865217391303,61.22663510332612,97.940602,5.9272099697103044,0.3177220821380615,0.1938824241635276,27.831215564159884
69.0,27.32884658064516,8.10920366410156,0.0,4.210797122302158,3.874708500765544,6.0,0.0,0.0,52.712912046799794,1.0,8.996429353252733,12.0,8,22.961849910421215,1.0,0.0,17.270542101233918,64.0,4.0,13.0,21.0,2.1457865217391303,49.2712280519787,96.311571,6.496759613289235,1.1032603979110718,0.2264566812796534,29.209997485765005
103.0,27.32884658064516,10.787030640764808,2.0,4.210797122302158,5.237213259334001,12.0,0.0,2.0,55.23183324917764,1.0,5.903762312567442,31.0,8,13.349570215285539,1.0,0.0,4.1352406390656125,53.0,4.0,0.0,11.0,2.1457865217391303,26.707662636801153,98.11562900000003,7.459748040491402,0.8641341328620911,0.19561918749516968,1000000.0
122.0,27.32884658064516,4.96381758498404,0.0,4.210797122302158,2.154366003191348,7.0,0.0,9.0,57.2286365981787,1.0,4.7634122038940765,6.0,8,30.011465868581702,1.0,0.0,4.015007997097575,57.0,4.0,5.0,2.0,2.1457865217391303,64.39819895843655,96.33654399999999,5.811029875065554,0.558647632598877,0.2175105672693955,23.30297171708517
125.0,27.32884658064516,8.659412032041757,2.0,4.210797122302158,7.663124171569749,10.0,731.0,5.0,47.21899621743428,1.0,0.16557835043826685,28.0,8,18.538976472253644,1.0,1.0,4.214428838400166,76.0,4.0,14.0,36.0,2.1457865217391303,39.78068584100072,96.52030800000003,7.406011051185713,1.1235460042953491,0.1264682757524921,28.937391751469793
98.0,27.32884658064516,12.04941594257491,0.0,4.210797122302158,8.435974990822562,11.0,0.0,0.0,68.49325106428549,1.0,3.3452176945481926,22.0,8,23.709890335285795,1.0,0.0,2.6663053469695353,81.0,4.0,14.0,12.0,2.1457865217391303,50.87636311336913,99.63141500000003,6.49913203246049,1.0775477886199951,0.17933764446899766,30.170400929411436
37.0,27.32884658064516,9.32652358659573,2.0,4.210797122302158,1.0629893766361296,3.0,0.0,0.0,80.3113247070258,0.0,0.0,15.0,8,19.596852597854834,1.0,2.0,0.0,0.0,4.0,2.0,10.0,2.1457865217391303,42.05066217298536,96.566739,0.22419871998317556,1.01633620262146,0.2180403066347461,30.02146617247774
75.0,27.328846580645163,8.977863420268248,1.0,4.210797122302158,1.165358208419419,10.0,0.0,0.0,52.20033616996032,0.0,0.0,8.0,8,13.250158444670891,1.0,2.0,0.0,0.0,4.0,2.0,22.0,2.1457865217391303,27.744172187608477,96.67464899999999,2.4298043700776266,1.01633620262146,0.20419009303856323,1000000.0
20.0,27.328846580645163,4.348717509502582,0.0,4.210797122302158,1.4073484977943447,8.0,0.0,3.0,59.70053643214068,1.0,0.0,19.0,8,26.70020734354012,1.0,2.0,0.0,0.0,4.0,8.0,22.0,2.1457865217391303,57.16069178683918,96.566739,3.1146660375178623,0.07230958342552185,0.2550971694807894,1000000.0
68.0,27.32884658064516,5.96607770187598,1.0,4.210797122302158,6.672598736763646,15.0,0.0,5.0,71.49039649619745,0.0,5.950368723317546,24.0,8,30.02168245016689,1.0,0.0,2.4586673924439584,54.0,4.0,12.0,22.0,2.1457865217391303,64.4201215615003,97.991414,6.038290917743571,0.27764618396759033,0.19453555019997804,27.956159529462383
115.0,27.32884658064516,6.65885766313246,0.0,4.210797122302158,8.734008167143038,3.0,1092.0,4.0,72.53382282421586,1.0,9.968176619440982,11.0,8,14.487985749967438,1.0,1.0,1.6183359582141232,61.0,4.0,4.0,24.0,2.1457865217391303,30.42679029687742,95.942893,7.016465408673884,0.5550512671470642,0.16843421547880078,1000000.0
112.0,27.32884658064516,9.32056302067493,0.0,4.210797122302158,0.5818198866178248,3.0,0.0,3.0,76.6941395359409,1.0,0.0,20.0,8,12.55911702418445,1.0,2.0,0.0,0.0,4.0,3.0,11.0,2.1457865217391303,26.949184035439448,96.67464899999999,2.3864018190570158,1.0148104429244995,0.23932019577639868,24.27935268364744
102.0,27.32884658064516,9.791568678782246,0.0,4.210797122302158,0.9524551291161554,5.0,0.0,0.0,56.79470895590947,1.0,0.0,18.0,8,8.588380049111713,1.0,2.0,0.0,0.0,4.0,5.0,25.0,2.1457865217391303,18.428830152957165,96.67464899999999,5.485103742172731,1.01633620262146,0.19850958099426239,26.87053941829055
89.0,27.32884658064516,6.852180060896142,0.0,4.210797122302158,5.478450814654489,6.0,0.0,2.0,43.48298860204458,1.0,7.002129690823226,30.0,8,8.949367797895398,1.0,0.0,59.59625692040261,58.0,4.0,14.0,20.0,2.1457865217391303,19.203432798810148,96.289198,7.029757328634866,0.491936594247818,0.20641152615978248,29.75069223739778
118.0,27.32884658064516,9.507262850811594,2.0,4.210797122302158,0.4348139886177771,11.0,0.0,2.0,82.26597147155653,0.0,0.0,30.0,8,5.684445600629594,1.0,2.0,0.0,0.0,4.0,5.0,27.0,2.1457865217391303,12.197606753390279,96.18398799999999,6.605822990510353,1.0131365060806274,0.22003554166296152,24.781378861761393
82.0,27.32884658064516,6.25949225602621,1.0,4.210797122302158,1.120896023042287,15.0,0.0,2.0,65.30851365461037,0.0,0.0,21.0,8,11.256953881560301,1.0,2.0,0.0,0.0,4.0,5.0,20.0,2.1457865217391303,24.15501991489108,96.67464899999999,3.9974904264687563,0.6977300047874451,0.22366264711240724,25.468198070587903
68.0,27.807254545823948,5.2031971588952874,1.0,4.210797122302158,1.0247848839723155,8.0,0.0,2.0,67.1781161439287,1.0,3.9873301094629197,15.0,8,9.60984024005721,1.0,0.0,58.201883342938956,68.0,4.0,14.0,13.0,2.1457865217391303,20.62066566318109,96.527214,5.357988175533969,0.469510018825531,0.2190597057101167,29.984415078529164
73.0,27.328846580645163,5.1400327940013515,2.0,4.210797122302158,2.987587624248575,12.0,0.0,0.0,65.90545526872918,1.0,3.4571260921979707,14.0,8,38.83320433875443,1.0,0.0,3.8032191010564045,69.0,4.0,13.0,2.0,2.1457865217391303,83.32776646604074,97.11981700000004,5.279905311293072,0.44392797350883484,0.13747789038438038,1000000.0
95.0,27.32884658064516,9.254619290797898,0.0,4.210797122302158,6.652886945830467,11.0,0.0,2.0,66.73990715904485,1.0,4.8124704567712415,7.0,8,11.891665536399234,1.0,0.0,2.4185216902002633,50.0,4.0,5.0,14.0,2.1457865217391303,26.094869824161954,95.28498499999999,5.606064678650569,0.8567703366279602,0.21666928538576136,1000000.0
97.0,27.32884658064516,4.369518267118055,2.0,4.210797122302158,8.300898832982668,3.0,0.0,0.0,81.36762272676097,0.0,8.87739772305149,31.0,8,14.626935820267029,1.0,0.0,12.3239613649774,76.0,4.0,4.0,34.0,2.1457865217391303,31.38628173747228,96.077855,6.296260897927,0.5468401908874512,0.17099835458728466,24.945664917993795
121.0,27.328846580645163,5.438609965031677,2.0,4.210797122302158,1.423021771324511,11.0,0.0,0.0,73.44048689021938,0.0,0.0,16.0,8,7.314812645060254,1.0,2.0,0.0,0.0,4.0,6.0,27.0,2.1457865217391303,15.696026382817248,96.67464899999999,4.725757529358101,0.11204387992620468,0.2210381184086866,1000000.0
28.0,27.32884658064516,8.040022129839262,1.0,4.210797122302158,1.384840853476137,7.0,0.0,2.0,82.11914457021363,0.0,0.0,16.0,8,23.224177753486664,1.0,2.0,0.0,0.0,4.0,4.0,2.0,2.1457865217391303,49.834127601905436,96.566739,1.1946325976049104,0.6975668668746948,0.2480470034356324,24.846169422667895
101.0,27.32884658064516,7.902442234056021,1.0,4.210797122302158,3.9952665819236186,5.0,0.0,0.0,44.384503213956705,0.0,2.806084543172477,27.0,8,13.360837015653654,1.0,0.0,10.268955207413867,75.0,4.0,14.0,10.0,2.1457865217391303,28.66950398734288,96.567811,6.648935647715653,0.4906902015209198,0.18178731488264238,29.08513256338649
