V2_Ventilation Interval (min),Additive_2,V3_Ventilation Duration (min),Initial GI (%),M1_is Enclosed, Composting Method,V1_Ventilation Type,Initial C/N (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,V4_Ventilation Day,Application Rate (%DW),Turning times,Material_3,Additive_1,Additive_4,Initial Moisture Content (%),Compost volume (m3),Period (d),Additive_3,Initial pH,Material_2,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
630.0,1.0,41.88252654695124,27.32884658064516,1.0,0.0,1.0,6.471518116336734,1.7786809396470349,7,43.0,0.5761763974798051,4.0,3.0,13.0,1.0,80.9073993007751,0.6292491869918699,81.0,4.0,12.050242836583456,6.0,2.4967368849582217,16.157677982733276,104.51406800000002,6.088513143634064,0.5344640016555786,0.1805400151932549,22.461938894250807
0.0,0.0,0.1463070125386644,27.32884658064516,1.0,0.0,2.0,6.993944409056257,0.0,7,0.0,8.72266166760619,3.0,0.0,17.0,1.0,73.98153565627477,0.6292491869918699,73.0,4.0,8.725511453380292,0.0,2.4967368849582217,17.46203897743809,108.61153900000005,4.285773121658166,0.2883797883987427,0.23370423378191854,17.371429729085992
0.0,7.0,0.0,27.32884658064516,1.0,2.0,2.0,4.949056648013707,0.0,7,0.0,2.2770359549958394,17.0,0.0,15.0,1.0,47.451280576115636,0.6292491869918699,85.0,4.0,8.80352321757659,14.0,2.4967368849582217,12.356492278843522,108.74217800000005,2.043855707667073,0.2293471246957779,0.1148596120833916,26.54146925515459
0.0,2.0,0.0,27.328846580645163,1.0,0.0,2.0,5.263826568685837,0.0,7,0.0,9.58890428303135,30.0,0.0,22.0,1.0,45.72700245744234,0.6292491869918699,52.0,4.0,11.260932857372993,14.0,2.4967368849582217,13.142389950061002,108.55364300000001,4.609178272273394,0.48626232147216797,0.1155652051640925,28.035325360123196
697.0,0.0,49.14608176683931,27.32884658064516,1.0,0.0,1.0,8.064592938621177,1.3745686282143166,7,9.0,3.46409299626505,19.0,3.0,2.0,1.0,72.90532821060401,0.6292491869918699,116.0,4.0,6.514751913893729,8.0,2.4967368849582217,20.135166652029106,105.37055300000002,2.3127766679264465,0.4941847622394562,0.18121470950832977,21.127574214968043
0.0,7.0,0.0,27.328846580645163,1.0,0.0,2.0,28.647599591303184,0.0,7,0.0,8.987557960184917,27.0,0.0,38.0,1.0,81.05052734083023,0.6292491869918699,131.0,4.0,10.333785253048301,14.0,2.4967368849582217,71.52551856512073,106.90050100000003,1.4821736780987287,0.48475947976112366,0.2088916321036735,21.82627621101793
0.0,1.0,0.30537217869499356,27.328846580645163,1.0,0.0,2.0,17.122442281532603,0.08841968283030675,7,0.0,3.3240878992181133,24.0,0.0,37.0,1.0,46.31408217692231,0.6292491869918699,70.0,4.0,6.369118514974532,14.0,2.4967368849582217,42.75023320487065,108.97728300000004,2.1658809739058524,0.21939444541931152,0.15373566485213372,20.65579769569516
0.0,1.0,0.0,27.32884658064516,1.0,2.0,2.0,30.848265007719668,0.7520664685070236,7,0.0,0.05596487224758917,16.0,0.0,33.0,1.0,54.146837651086535,0.6292491869918699,78.0,4.0,5.9146184097851435,5.0,2.4967368849582217,77.02000108173972,106.80909200000005,1.7222750620958744,0.12013787031173706,0.20797391997795264,18.82812827759991
0.0,9.0,0.0,27.32884658064516,1.0,0.0,2.0,5.102310605256704,0.0,7,0.0,2.4713428438454654,18.0,0.0,37.0,1.0,64.04346690210555,0.6292491869918699,96.0,4.0,6.3919473367773305,4.0,2.4967368849582217,12.739127086657923,108.49559800000004,1.0987807449470688,0.15768584609031677,0.16594558075910065,20.943203931865778
0.0,0.0,0.0,27.32884658064516,1.0,0.0,2.0,17.635681952747166,0.0,7,0.0,5.803208431930603,14.0,0.0,22.0,1.0,50.09889197783201,0.6292491869918699,120.0,4.0,4.364486767362999,6.0,2.4967368849582217,44.031657622815885,107.72782800000004,4.665631041100223,0.5434612035751343,0.1958681334742987,20.18825254735377
