M1_is Enclosed,Initial GI (%),Turning times,V1_Ventilation Type,V4_Ventilation Day,Initial Moisture Content (%),Additive_1,V5_Ventilation rate (L/min/kg iniDW), Composting Method,V3_Ventilation Duration (min),Initial C/N (%),Material_2,Additive_2,Additive_3,Application Rate (%DW),V2_Ventilation Interval (min),Compost volume (m3),Material_3,Material_Main,Period (d),Additive_4,Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,27.32884658064516,11.0,0.0,63.0,70.54333190856369,28.0,0.9031541622694594,1.0,57.926491928855974,42.33258084743289,2.0,5.0,4.0,0.5131450043164187,0.0,0.15181,2.0,6,100.0,1.0,7.624465809480261,1.411,59.7312715757278,93.46077,15.063372513773484,0.3234865963459015,0.19002677193902867,25.544617972893043
0.0,27.32884658064516,23.0,0.0,9.0,74.6262390327937,8.0,5.390455151914178,1.0,43.28107422380777,32.52994496956273,4.0,5.0,4.0,0.9450252523587999,0.0,0.15181,4.0,6,22.0,1.0,11.480399640317813,1.411,45.89975235205301,93.667775,8.5850261060518,0.16180865466594696,0.1965229183882522,27.115420641052754
0.0,27.32884658064516,5.0,0.0,55.0,51.97433405532912,31.0,0.9948243526379408,2.0,27.103316970706615,27.23053448268625,2.0,15.0,4.0,8.73863939740048,0.0,0.15181,3.0,6,59.0,1.0,8.012074959586208,1.411,38.4222841550703,93.60709500000002,10.646518928169307,0.30021363496780396,0.1697566813729876,23.450644051192306
0.0,27.32884658064516,10.0,0.0,27.0,55.67724824912571,36.0,2.6564440135309724,1.0,53.741480936732735,40.15109040980933,5.0,5.0,4.0,9.660255234185867,0.0,0.15181,4.0,6,47.0,1.0,8.417675866015866,1.411,56.653188568240964,93.621775,9.56209812658636,0.33214619755744934,0.18180387992705677,23.72516013343521
1.0,27.32884658064516,3.0,0.0,35.0,77.1957516052486,18.0,4.0429181875967295,2.0,26.698895774996018,19.441722437184474,5.0,8.0,4.0,5.71956507561792,0.0,0.15181,4.0,6,107.0,1.0,9.100478735168368,1.411,27.432270358867292,93.621775,13.002224185056775,0.33018258213996887,0.18901897125574776,21.263185151045928
1.0,27.32884658064516,21.0,0.0,34.0,51.54254177326288,7.0,4.3200622723991025,2.0,29.712982978797964,40.74805538121781,4.0,5.0,4.0,5.433857363016797,0.0,0.15181,4.0,6,36.0,1.0,6.298416982888037,1.411,57.49550614289833,93.667775,8.5850261060518,0.1648489087820053,0.19565355045680183,24.484236396771795
1.0,27.32884658064516,25.0,0.0,3.0,47.87745807700086,19.0,1.853852247585993,0.0,21.715021311569117,37.80032204681953,14.0,9.0,4.0,1.8794548294183344,0.0,0.15181,3.0,6,112.0,1.0,10.636922745893557,1.411,53.33625440806236,93.65309500000001,14.257824727605959,0.1662825047969818,0.2264283543569614,24.73359734937788
1.0,27.32884658064516,26.0,0.0,9.0,65.97070315804356,25.0,5.197235041658265,2.0,58.621340355311006,5.612564344528272,6.0,7.0,4.0,8.310763424275777,0.0,0.15181,2.0,6,69.0,1.0,11.598533636966408,1.411,7.919328290129392,93.63591100000002,13.473173516221777,0.2590945363044739,0.1722929469341713,24.89466480350797
0.0,27.32884658064516,14.0,0.0,8.0,72.54767386187766,17.0,2.177019315667641,1.0,14.167748386705885,21.31206769808291,14.0,8.0,4.0,9.955634437759699,0.0,0.15181,4.0,6,22.0,1.0,11.002260332544642,1.411,30.071327521994988,93.621775,9.40340055590351,0.5348306894302368,0.19344288363487155,29.250125224256625
0.0,27.32884658064516,26.0,0.0,16.0,46.01461408248013,37.0,5.253203342846717,2.0,43.3070695535711,37.5470881024462,0.0,5.0,4.0,0.9041773184289876,0.0,0.15181,3.0,6,16.0,1.0,6.271724599481898,1.411,52.97894131255159,93.65309500000001,8.5850261060518,0.13030017912387848,0.18729039533379074,27.36526758633522
