V5_Ventilation rate (L/min/kg iniDW),Additive_3,Application Rate (%DW),Additive_1,V2_Ventilation Interval (min),V3_Ventilation Duration (min),V4_Ventilation Day,M1_is Enclosed,Turning times,Material_2,Material_Main, Composting Method,Additive_2,Compost volume (m3),Period (d),Initial GI (%),Additive_4,Initial C/N (%),Initial pH,Material_3,Initial Moisture Content (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.7986559478144759,4.0,5.522312698381138,12.0,144.0,21.721644231989835,25.0,1.0,8.0,3.0,10,0.0,7.0,0.6277154746460176,36.0,27.32884658064516,1.0,32.0,7.0,2.0,78.21782226639448,1.0,2.0952942734506244,40.22574977045528,106.39665400000005,7.275912395278451,0.5717348456382751,0.18809196180427223,1000000.0
0.0,4.0,9.697726405682886,31.0,0.0,0.0,0.0,1.0,0.0,8.0,10,1.0,10.0,0.6277154746460176,28.0,27.32884658064516,1.0,26.0,10.975189088009953,2.0,73.76246025478247,2.0,2.0952942734506244,61.82941089431489,105.44261100000006,9.307321532846395,0.5789104104042053,0.18946960734924662,1000000.0
0.8394495372015196,4.0,6.576786251717292,35.0,0.0,0.0,5.0,0.0,7.0,4.0,10,1.0,8.0,0.6277154746460176,46.0,27.32884658064516,1.0,32.0,7.0,3.0,62.0,0.0,2.0952942734506244,35.64458379923723,104.61179800000004,9.217861240831283,0.6026293635368347,0.21365295418235206,1000000.0
0.0,4.0,2.709389562450239,16.0,0.0,0.0,0.0,1.0,1.0,13.0,10,0.0,5.0,0.6277154746460176,28.0,27.328846580645163,1.0,33.0,8.543464871677688,2.0,57.0,2.0,2.0952942734506244,22.575830492910356,105.42600100000006,9.047400240999549,0.5808526277542114,0.2020477950155908,1000000.0
0.6539964343069727,4.0,9.049347774439251,14.0,1154.0,24.398350054354616,47.0,0.0,0.0,0.0,10,1.0,9.0,0.6277154746460176,52.0,27.32884658064516,1.0,27.0,9.918156852775066,2.0,54.91026979539327,1.0,2.0952942734506244,69.62530534215166,105.67798100000002,7.031535442289691,0.3417651653289795,0.12689662422845793,1000000.0
1.89935825377832,4.0,6.597895872867045,28.0,632.0,28.344148690141996,31.0,1.0,10.0,3.0,10,0.0,2.0,0.6277154746460176,35.0,27.32884658064516,1.0,31.0,7.0,4.0,60.0,1.0,2.0952942734506244,40.235363162118816,106.99796000000003,7.159864620652119,1.0410197973251343,0.17354551691170156,1000000.0
1.4052428910193178,4.0,3.0303162144709175,2.0,119.0,23.853938922741825,6.0,0.0,12.0,2.0,10,1.0,5.0,0.6277154746460176,22.0,27.32884658064516,1.0,13.709004342207798,6.687758398199872,4.0,66.0,1.0,2.0952942734506244,21.960430878705335,105.48974500000004,7.280849487133209,0.5657569766044617,0.20217904749809135,1000000.0
0.0,4.0,6.712381691257585,25.0,0.0,0.0,0.0,1.0,1.0,3.0,10,1.0,8.0,0.6277154746460176,32.0,27.32884658064516,1.0,27.0,10.581022964212153,4.0,81.3147924681753,2.0,2.0952942734506244,49.272095048757464,105.67055100000003,7.8091744180346145,0.771548867225647,0.22492117788765964,1000000.0
1.7529592314862057,4.0,9.75566801746686,20.0,815.0,10.328780303157918,4.0,1.0,16.0,12.0,10,0.0,6.0,0.6277154746460176,47.0,27.32884658064516,1.0,21.0,10.04498825964665,5.0,64.0,1.0,2.0952942734506244,44.95235550893856,105.39081300000004,8.678640435482057,0.6583640575408936,0.17739095475278852,1000000.0
1.4656555283796735,4.0,9.508953730270019,35.0,0.0,0.0,20.0,1.0,0.0,3.0,10,0.0,12.0,0.6277154746460176,32.0,27.32884658064516,1.0,42.49112367114967,10.682972528589463,4.0,65.0,0.0,2.0952942734506244,89.03140810064218,106.39125400000003,7.552637926756897,0.6413577198982239,0.1965022363286406,24.419908297435395
