M1_is Enclosed,Period (d), Composting Method,Turning times,V2_Ventilation Interval (min),Compost volume (m3),Initial GI (%),Material_2,Additive_2,Initial Moisture Content (%),Material_3,Additive_1,V5_Ventilation rate (L/min/kg iniDW),Initial pH,Material_Main,Additive_3,Additive_4,V4_Ventilation Day,Application Rate (%DW),Initial C/N (%),V1_Ventilation Type,V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,38.0,2.0,14.0,719.0,0.314,28.781890182233873,3.0,1.0,67.0,2.0,25.0,0.7253062507638965,6.0,5,4.0,1.0,4.0,3.9747463221265877,23.83093558489533,1.0,11.570462284784597,1.4280600332415827,22.591125654011655,92.02114499999999,6.1887299436505305,0.2924439311027527,0.17548310393089742,1000000.0
1.0,105.0,1.0,9.0,0.0,0.314,27.328846580645163,0.0,5.0,64.0,0.0,35.0,0.0,9.927898521493344,5,4.0,1.0,0.0,0.8722290290234989,40.50794688616259,2.0,0.0,1.4280600332415827,57.84777997680162,90.90371599999997,1.5963474180611343,0.39135196805000305,0.20804972030120022,19.7606381299636
0.0,100.0,1.0,20.0,0.0,0.314,27.32884658064516,2.0,5.0,63.0,0.0,25.0,0.0,5.0,5,4.0,1.0,0.0,3.4894637223529505,38.11400895219455,2.0,0.0,1.4280600332415827,38.37587524503422,90.61159599999995,3.1828114943831767,0.4144021272659302,0.20080462950402944,1000000.0
1.0,36.0,1.0,8.0,0.0,0.314,27.32884658064516,4.0,7.0,68.0,0.0,25.0,1.0352485086503382,8.0,5,4.0,1.0,2.0,9.716085787590242,29.0,0.0,0.0,1.4280600332415827,15.214453163267171,91.12635199999998,6.71705487455194,0.23863686621189117,0.26103102413913204,1000000.0
1.0,77.0,0.0,18.0,922.0,0.314,27.32884658064516,3.0,2.0,51.0,5.0,28.0,1.2441532380398825,8.061746626075266,5,4.0,1.0,2.0,8.586839148574667,12.0,1.0,29.121228661762835,1.4280600332415827,43.42866680421355,92.77775899999999,11.067804037976629,0.298872709274292,0.16940825330446957,1000000.0
1.0,72.0,0.0,17.0,0.0,0.314,27.328846580645163,3.0,5.0,57.99999999999999,4.0,21.0,0.0,9.197428132473284,5,4.0,1.0,0.0,3.774545139938538,23.0,2.0,0.0,1.4280600332415827,37.2763327319409,90.61159599999995,4.0238649017268076,0.41472727060317993,0.21498062181562763,1000000.0
0.0,96.0,2.0,28.0,817.0,0.314,27.32884658064516,0.0,12.0,70.0,3.0,13.0,1.0229999979916435,11.005066240478708,5,4.0,1.0,2.0,5.452088226251081,17.0,1.0,37.4755158327386,1.4280600332415827,14.261804046964055,91.65701899999998,6.18860605521249,0.3054491877555847,0.14741755735442602,1000000.0
0.0,47.0,1.0,9.0,52.0,0.314,27.32884658064516,13.0,9.0,51.0,3.0,4.0,1.7493970423365819,9.115187418679753,5,4.0,1.0,3.0,2.60337900593799,34.0,1.0,51.66623777983324,1.4280600332415827,56.00060302232526,90.91502600000001,7.607168797213161,0.4189041554927826,0.1717325424611694,1000000.0
1.0,73.0,1.0,19.0,0.0,0.314,27.32884658064516,4.0,2.0,59.55877180953479,9.0,33.0,0.0,6.0,5,4.0,1.0,0.0,9.698017744388652,42.84398786099103,2.0,0.6377518776806055,1.4280600332415827,61.18378672896881,90.49521699999994,4.64043180465232,0.4128614664077759,0.17464816767823568,18.48630480420095
1.0,34.0,2.0,11.0,252.0,0.314,27.32884658064516,2.0,10.0,66.0,3.0,8.0,0.3189475281029608,8.0,5,4.0,1.0,2.0,8.50427778347812,21.0,1.0,1.3491620614811195,1.4280600332415827,50.959014349293724,91.888089,6.1887299436505305,0.3296199440956116,0.18094500188233206,1000000.0
