Application Rate (%DW),Initial GI (%),V3_Ventilation Duration (min),Material_3, Composting Method,Initial C/N (%),V2_Ventilation Interval (min),M1_is Enclosed,V1_Ventilation Type,Turning times,Additive_2,Period (d),Additive_4,V5_Ventilation rate (L/min/kg iniDW),Material_2,Additive_1,V4_Ventilation Day,Initial Moisture Content (%),Compost volume (m3),Initial pH,Material_Main,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
9.601903624496892,27.32884658064516,0.0,0.0,1.0,26.423237639041385,0.0,0.0,0,8.0,1.0,83.0,1,0.295532060721152,2.0,28.0,43.0,60.48764514765607,0.314,7.0,5,4,1.4280600332415827,37.73396962115968,94.89087400000003,4.758398488900649,0.5487898588180542,0.19837007735073225,24.016680893514167
5.947789798847968,27.32884658064516,38.00103078858902,0.0,1.0,18.76269969824996,516.0,0.0,1,27.0,5.0,101.0,1,0.04965208449359659,5.0,25.0,71.0,53.0,0.314,7.0,5,4,1.4280600332415827,26.794261554784672,95.41622800000005,8.338574604456566,0.8795193433761597,0.14000353800450177,23.340916228087202
8.612630379250785,27.32884658064516,24.619215053783808,9.0,1.0,19.2455771121447,1128.0,1.0,1,25.0,15.0,38.0,1,0.007676919202055599,12.0,35.0,23.0,62.04125377949068,0.314,5.776987154632531,5,4,1.4280600332415827,27.483839490522804,94.92774100000003,7.116034464908658,0.7465704679489136,0.12319261608228482,23.808597491824877
2.6070421777925294,27.32884658064516,58.70639476259388,9.0,1.0,14.0,1301.0,0.0,1,21.0,5.0,95.0,1,0.04807707583380871,2.0,15.0,83.0,60.0,0.314,7.0,5,4,1.4280600332415827,19.99284046538216,96.96376500000004,7.84220020767975,0.8587951064109802,0.14381782318905398,1000000.0
9.065418300945044,27.32884658064516,9.06523886276467,0.0,1.0,35.55037094530431,872.0,0.0,1,6.0,2.0,126.0,1,0.23198827351111317,8.0,17.0,68.0,61.0,0.314,5.103113113039849,5,4,1.4280600332415827,50.76806391390187,94.83187800000003,6.792050508500048,0.9654343128204346,0.13099322546414732,25.10522129744849
8.85064496589036,27.32884658064516,28.341362669146775,3.0,1.0,33.0,848.0,1.0,1,24.0,2.0,75.0,1,0.10557420751056945,0.0,34.0,32.0,57.0,0.314,5.0,5,4,1.4280600332415827,47.12598109697223,95.24334100000002,6.14689593335869,0.871105432510376,0.1341813850386269,1000000.0
7.090473268845191,27.32884658064516,53.461735259959994,4.0,0.0,33.0,874.0,1.0,1,22.0,6.0,112.0,1,0.14375186482213587,4.0,23.0,41.0,67.0,0.314,7.0,5,4,1.4280600332415827,47.12598109697223,96.00946600000006,7.22852574424433,0.8700968623161316,0.14177318708607192,1000000.0
4.3997600442651725,27.32884658064516,22.03092133068547,5.0,1.0,33.0,644.0,0.0,1,20.0,1.0,89.0,1,0.13934743070128053,14.0,25.0,33.0,52.724896019777326,0.314,7.0,5,4,1.4280600332415827,47.12598109697223,95.89340500000004,6.4822063478817755,0.8183619379997253,0.137412338885003,1000000.0
3.489922656089786,27.32884658064516,27.219954162663534,0.0,1.0,32.9453929977357,697.0,1.0,1,12.0,8.0,124.0,1,0.004635785678059889,6.0,14.0,72.0,60.27302778618275,0.314,6.0,5,4,1.4280600332415827,47.04799901950345,95.27060300000002,7.4475105902399745,0.8544591665267944,0.1362812492374191,25.126989976783175
6.188127363879665,27.32884658064516,19.706010587338266,9.0,0.0,13.639999918980998,1034.0,1.0,1,18.0,8.0,83.0,1,0.047200941955954034,3.0,28.0,33.0,59.326213148742184,0.314,7.1315931015123635,5,4,1.4280600332415827,19.47873873771519,95.28334800000005,6.984148791255569,0.8700968623161316,0.13876576491834525,23.223249347112397
