V5_Ventilation rate (L/min/kg iniDW),Additive_3,Application Rate (%DW),Additive_1,V2_Ventilation Interval (min),V3_Ventilation Duration (min),V4_Ventilation Day,M1_is Enclosed,Turning times,Material_2,Material_Main, Composting Method,Additive_2,Compost volume (m3),Period (d),Initial GI (%),Additive_4,Initial C/N (%),Initial pH,Material_3,Initial Moisture Content (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.7986559478144759,None,5.522312698381138,Gypsum,144.0,21.721644231989835,25.0,1.0,8.0,Green waste,Swine manure,Reactor,Mg(OH)₂,0.6277154746460176,36.0,27.32884658064516,None,32.0,7.0,Green waste,78.21782226639448,Intermittent ,2.0952942734506244,40.22574977045528,106.39665400000004,7.275912395278451,0.5717348456382751,0.1880919618042722,1000000.0
0.0,None,9.697726405682886,Potassium phosphate,0.0,0.0,0.0,1.0,0.0,Sawdust,Swine manure,Trough,Microbiological agent,0.6277154746460176,28.0,27.32884658064516,None,26.0,10.975189088009952,Green waste,73.76246025478247,None,2.0952942734506244,61.82941089431489,105.44261100000006,9.307321532846396,0.5789104104042053,0.1894696073492466,1000000.0
0.8394495372015196,None,6.576786251717292,Sodium salt,0.0,0.0,5.0,0.0,7.0,Husk,Swine manure,Trough,MgO,0.6277154746460176,46.0,27.32884658064516,None,32.0,7.0,Mature compost,62.0,Continuous,2.0952942734506244,35.64458379923723,104.61179800000004,9.217861240831285,0.6026293635368347,0.213652954182352,1000000.0
0.0,None,2.709389562450239,Labile carbon source,0.0,0.0,0.0,1.0,1.0,Straw,Swine manure,Reactor,Gypsum,0.6277154746460176,28.0,27.328846580645163,None,33.0,8.543464871677688,Green waste,57.0,None,2.0952942734506244,22.57583049291036,105.42600100000006,9.047400240999549,0.5808526277542114,0.2020477950155908,1000000.0
0.6539964343069727,None,9.049347774439251,K₂SO₄,1154.0,24.398350054354616,47.0,0.0,0.0,Byproduct,Swine manure,Trough,MgSO₄,0.6277154746460176,52.0,27.32884658064516,None,27.0,9.918156852775066,Green waste,54.91026979539327,Intermittent ,2.0952942734506244,69.62530534215166,105.67798100000002,7.031535442289691,0.3417651653289795,0.1268966242284579,1000000.0
1.89935825377832,None,6.597895872867045,Organic acid,632.0,28.344148690142,31.0,1.0,10.0,Green waste,Swine manure,Reactor,Calcium magnesium phosphate fertilizer,0.6277154746460176,35.0,27.32884658064516,None,31.0,7.0,None,60.0,Intermittent ,2.0952942734506244,40.235363162118816,106.99796000000003,7.159864620652119,1.0410197973251345,0.1735455169117015,1000000.0
1.4052428910193178,None,3.030316214470917,Biochar,119.0,23.853938922741825,6.0,0.0,12.0,Green Waste,Swine manure,Trough,Gypsum,0.6277154746460176,22.0,27.32884658064516,None,13.709004342207798,6.687758398199872,None,66.0,Intermittent ,2.0952942734506244,21.96043087870533,105.48974500000004,7.280849487133209,0.5657569766044617,0.2021790474980913,1000000.0
0.0,None,6.712381691257585,Microbiological agent,0.0,0.0,0.0,1.0,1.0,Green waste,Swine manure,Trough,MgO,0.6277154746460176,32.0,27.32884658064516,None,27.0,10.581022964212153,None,81.3147924681753,None,2.0952942734506244,49.27209504875746,105.67055100000005,7.8091744180346145,0.771548867225647,0.2249211778876596,1000000.0
1.7529592314862057,None,9.75566801746686,Mg(OH)₂,815.0,10.328780303157918,4.0,1.0,16.0,Soil,Swine manure,Reactor,Inorganic acid,0.6277154746460176,47.0,27.32884658064516,None,21.0,10.04498825964665,Poultry manure,64.0,Intermittent ,2.0952942734506244,44.95235550893856,105.39081300000004,8.678640435482057,0.6583640575408936,0.1773909547527885,1000000.0
1.4656555283796735,None,9.50895373027002,Sodium salt,0.0,0.0,20.0,1.0,0.0,Green waste,Swine manure,Reactor,Organic acid,0.6277154746460176,32.0,27.32884658064516,None,42.49112367114967,10.682972528589463,None,65.0,Continuous,2.0952942734506244,89.03140810064218,106.39125400000005,7.552637926756897,0.6413577198982239,0.1965022363286406,24.419908297435395
