Material_2,Initial pH,Additive_3,Additive_2,Initial Moisture Content (%),V2_Ventilation Interval (min),Material_3,Application Rate (%DW), Composting Method,Additive_4,V1_Ventilation Type,Initial C/N (%),Compost volume (m3),Material_Main,Period (d),V3_Ventilation Duration (min),Additive_1,V4_Ventilation Day,M1_is Enclosed,Initial GI (%),Turning times,V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
8.0,5.818955117403461,4,7.0,57.0,0.0,3.0,3.6371581728641447,2.0,1,2,39.405742663378284,2.147162565177521,0,23.0,0.0,37.0,0.0,1.0,27.32884658064516,23.0,0.0,1.596639959668374,62.91678337675863,108.76976200000001,2.7804266452531583,1.0803349018096924,0.19131431007143232,28.56168775601874
6.0,5.732223531573732,4,15.0,64.0,0.0,9.0,4.8746751239727555,2.0,1,2,12.760077628982222,2.147162565177521,0,39.0,0.0,36.0,0.0,1.0,27.32884658064516,21.0,0.0,1.596639959668374,20.373249830903497,107.28490900000001,3.4745598170354097,1.080674409866333,0.13926688699981507,24.81922334808012
14.0,5.271325255168554,4,7.0,52.0,0.0,0.0,3.166886780650752,0.0,1,2,25.0,2.147162565177521,0,34.0,0.0,38.0,0.0,1.0,27.32884658064516,28.0,0.0,1.596639959668374,39.91599899170935,110.75058800000001,3.3899756363703424,1.037208080291748,0.24206362225059755,1000000.0
13.0,8.0,4,2.0,67.12604206384302,0.0,0.0,3.667676320234871,0.0,1,2,22.111878696328585,2.147162565177521,0,47.0,0.0,38.0,0.0,1.0,27.32884658064516,29.0,0.0,1.596639959668374,35.30470910989805,108.104945,3.8882070212039967,1.0560574531555176,0.24633201263448673,27.779605567988646
5.0,6.0,4,3.0,52.0,0.0,9.0,2.015740926754649,0.0,1,2,19.20668846096188,2.147162565177521,0,39.0,0.0,37.0,0.0,1.0,27.32884658064516,26.0,0.0,1.596639959668374,30.666166289673203,109.96808100000003,3.4745598170354097,1.0826139450073242,0.22650441135435817,26.288586773218952
8.0,6.0,4,3.0,66.37306897897035,0.0,4.0,4.598622505177681,1.0,1,0,25.884062226213345,2.147162565177521,0,42.0,0.0,2.0,39.0,0.0,27.32884658064516,30.0,1.6670752580984847,1.596639959668374,41.32752806891496,105.19545300000003,7.35488633078666,0.7194662094116211,0.2709896229678534,24.962553272643078
12.0,6.098296965704182,4,13.0,56.88365994028264,0.0,0.0,2.141458030661089,2.0,1,2,27.0,2.147162565177521,0,30.0,0.0,35.0,0.0,1.0,27.32884658064516,20.0,0.0,1.596639959668374,43.1092789110461,106.42893599999998,3.3899756363703424,1.0322542190551758,0.23393518783962225,1000000.0
3.0,6.764142152048832,4,8.0,52.0,0.0,0.0,5.38655920157585,2.0,1,2,25.18364769788274,2.147162565177521,0,65.0,0.0,15.0,0.0,1.0,27.32884658064516,31.0,0.0,1.596639959668374,40.20921824465004,104.67774350000005,2.985092098773723,1.1139123439788818,0.21485327099212803,21.42316128731099
3.0,8.0,4,13.0,62.532770610201,0.0,4.0,3.1471717666601426,1.0,1,0,24.682791381580543,2.147162565177521,0,33.0,0.0,24.0,33.0,0.0,27.32884658064516,27.0,1.5682005846758547,1.596639959668374,39.40953103598965,105.44142999999998,7.925238293680985,0.9445085525512695,0.2582072496937086,28.136446076323306
12.0,5.0,4,6.0,54.0,0.0,4.0,9.323310141055146,0.0,1,2,32.518767673118234,2.147162565177521,0,30.0,0.0,20.0,0.0,1.0,27.32884658064516,28.0,0.0,1.596639959668374,51.92076390607272,107.48612000000004,3.1552712955719713,1.0659332275390625,0.2198086874536882,29.763597989602705
